location_id,partner_id,product_id,year,export_value,import_value,hs_eci,hs_coi,location_code,partner_code,hs_product_code
14,231,6009,2015,0,90734,-0.2440719999999999,0.032094,AUS,USA,283691
15,231,6009,2015,0,162087,1.697827,-0.004343,AUT,USA,283691
18,231,6009,2015,2152,209523,1.197737,1.340259,BEL,USA,283691
22,231,6009,2015,0,33407,-0.937747,-0.867134,BGD,USA,283691
31,231,6009,2015,0,130965,-1.019027,-1.046856,BOL,USA,283691
32,231,6009,2015,0,40077,0.241953,0.714797,BRA,USA,283691
39,231,6009,2015,26589,795446,0.650021,1.213063,CAN,USA,283691
41,231,6009,2015,1764,104127,2.236311,0.764025,CHE,USA,283691
42,231,6009,2015,19194142,14965,-0.354319,-0.470395,CHL,USA,283691
43,231,6009,2015,205501,37588,1.120305,1.537003,CHN,USA,283691
49,231,6009,2015,0,63026,0.174742,-0.14535,COL,USA,283691
52,231,6009,2015,0,3497,0.257456,-0.007934,CRI,USA,283691
59,231,6009,2015,0,19263,1.7070599999999998,0.508292,CZE,USA,283691
61,231,6009,2015,518042,6040195,2.13585,-2.22541,DEU,USA,283691
65,231,6009,2015,0,2539,-0.162642,0.4236319999999999,DOM,USA,283691
67,231,6009,2015,0,192960,-0.957736,-1.051388,ECU,USA,283691
68,231,6009,2015,0,992,-0.129762,1.766609,EGY,USA,283691
71,231,6009,2015,30138,0,0.821717,2.442422,ESP,USA,283691
74,231,6009,2015,0,29293,1.525651,1.031106,FIN,USA,283691
77,231,6009,2015,13119,173636,1.448889,0.6738850000000001,FRA,USA,283691
81,231,6009,2015,3462,0,1.673932,0.804485,GBR,USA,283691
104,231,6009,2015,625429,1255650,0.276331,2.791227,IND,USA,283691
106,231,6009,2015,0,101729,1.270112,0.140818,IRL,USA,283691
110,231,6009,2015,0,71039,1.226287,0.587393,ISR,USA,283691
111,231,6009,2015,48260,0,1.313546,0.726479,ITA,USA,283691
114,231,6009,2015,8900,0,2.440136,-0.4192369999999999,JPN,USA,283691
121,231,6009,2015,0,364254,1.863697,0.8662790000000001,KOR,USA,283691
138,231,6009,2015,0,140308,1.1470049999999998,0.6363300000000001,MEX,USA,283691
153,231,6009,2015,0,22115,1.075755,0.851741,MYS,USA,283691
162,231,6009,2015,0,2078,1.199703,1.354229,NLD,USA,283691
166,231,6009,2015,0,2530,0.26995,0.275857,NZL,USA,283691
169,231,6009,2015,0,26689,0.738092,0.803421,PAN,USA,283691
173,231,6009,2015,0,2184,-0.5603819999999999,0.362334,PER,USA,283691
186,231,6009,2015,0,9479,0.253214,0.043312,RUS,USA,283691
192,231,6009,2015,0,43417,2.027689,0.596151,SGP,USA,283691
197,231,6009,2015,0,1272,0.109424,0.167239,SLV,USA,283691
230,231,6009,2015,0,1553,0.272686,-0.363349,URY,USA,283691
239,231,6009,2015,0,1249,-0.077956,1.104432,VNM,USA,283691
249,231,6009,2015,0,4715,1.876651,1.206304,TWN,USA,283691
61,236,6009,2015,18467,0,2.13585,-2.22541,DEU,VEN,283691
111,236,6009,2015,6781,0,1.313546,0.726479,ITA,VEN,283691
113,243,6009,2015,1643,0,0.151158,0.50303,JOR,YEM,283691
37,246,6009,2015,0,9780,-0.061364,-1.015154,BWA,ZAF,283691
39,246,6009,2015,13123,0,0.650021,1.213063,CAN,ZAF,283691
42,246,6009,2015,533816,0,-0.354319,-0.470395,CHL,ZAF,283691
43,246,6009,2015,37990,0,1.120305,1.537003,CHN,ZAF,283691
81,246,6009,2015,0,5353,1.673932,0.804485,GBR,ZAF,283691
155,246,6009,2015,0,29334,-0.418231,-0.653617,NAM,ZAF,283691
248,246,6009,2015,0,6492,-0.815783,-0.913629,ZWE,ZAF,283691
8,249,6009,2015,771819,0,0.142955,0.326679,ARG,TWN,283691
39,249,6009,2015,2331,0,0.650021,1.213063,CAN,TWN,283691
42,249,6009,2015,1104446,0,-0.354319,-0.470395,CHL,TWN,283691
43,249,6009,2015,208252,9769,1.120305,1.537003,CHN,TWN,283691
61,249,6009,2015,979,0,2.13585,-2.22541,DEU,TWN,283691
81,249,6009,2015,1939,0,1.673932,0.804485,GBR,TWN,283691
114,249,6009,2015,12598,0,2.440136,-0.4192369999999999,JPN,TWN,283691
192,249,6009,2015,0,1059,2.027689,0.596151,SGP,TWN,283691
231,249,6009,2015,4715,0,1.685255,-0.091962,USA,TWN,283691
239,249,6009,2015,0,11291,-0.077956,1.104432,VNM,TWN,283691
42,250,6009,2015,0,3794,-0.354319,-0.470395,CHL,ANS,283691
61,250,6009,2015,0,24361,2.13585,-2.22541,DEU,ANS,283691
186,250,6009,2015,0,8006,0.253214,0.043312,RUS,ANS,283691
71,2,6009,2015,1828,0,0.821717,2.442422,ESP,AGO,283691
7,14,6009,2015,0,6405,0.23826,0.015031,ARE,AUS,283691
8,14,6009,2015,466150,0,0.142955,0.326679,ARG,AUS,283691
43,14,6009,2015,400521,0,1.120305,1.537003,CHN,AUS,283691
77,14,6009,2015,2281,0,1.448889,0.6738850000000001,FRA,AUS,283691
111,14,6009,2015,108357,0,1.313546,0.726479,ITA,AUS,283691
166,14,6009,2015,0,7227,0.26995,0.275857,NZL,AUS,283691
231,14,6009,2015,90734,0,1.685255,-0.091962,USA,AUS,283691
18,22,6009,2015,6337,0,1.197737,1.340259,BEL,BGD,283691
43,22,6009,2015,10665,0,1.120305,1.537003,CHN,BGD,283691
121,22,6009,2015,12297,0,1.863697,0.8662790000000001,KOR,BGD,283691
231,22,6009,2015,33407,0,1.685255,-0.091962,USA,BGD,283691
81,28,6009,2015,1261,0,1.673932,0.804485,GBR,BLR,283691
111,28,6009,2015,1322,0,1.313546,0.726479,ITA,BLR,283691
177,28,6009,2015,14731,0,1.12516,1.174473,POL,BLR,283691
186,28,6009,2015,3594,0,0.253214,0.043312,RUS,BLR,283691
7,68,6009,2015,2374,0,0.23826,0.015031,ARE,EGY,283691
43,68,6009,2015,190822,0,1.120305,1.537003,CHN,EGY,283691
111,68,6009,2015,1900,0,1.313546,0.726479,ITA,EGY,283691
162,68,6009,2015,7662,0,1.199703,1.354229,NLD,EGY,283691
190,68,6009,2015,0,1796,-1.380629,-1.192538,SDN,EGY,283691
207,68,6009,2015,57859,0,1.572783,0.8481639999999999,SVN,EGY,283691
231,68,6009,2015,992,0,1.685255,-0.091962,USA,EGY,283691
18,74,6009,2015,80881,0,1.197737,1.340259,BEL,FIN,283691
42,74,6009,2015,13271,0,-0.354319,-0.470395,CHL,FIN,283691
43,74,6009,2015,2044,0,1.120305,1.537003,CHN,FIN,283691
61,74,6009,2015,241810,0,2.13585,-2.22541,DEU,FIN,283691
64,74,6009,2015,70165,0,1.129786,1.233711,DNK,FIN,283691
71,74,6009,2015,0,5544,0.821717,2.442422,ESP,FIN,283691
162,74,6009,2015,62384,0,1.199703,1.354229,NLD,FIN,283691
186,74,6009,2015,0,8167,0.253214,0.043312,RUS,FIN,283691
208,74,6009,2015,2595,0,1.740825,0.721597,SWE,FIN,283691
231,74,6009,2015,29293,0,1.685255,-0.091962,USA,FIN,283691
4,90,6009,2015,0,3216,-0.521468,-0.2456739999999999,ALB,GRC,283691
43,90,6009,2015,3766,0,1.120305,1.537003,CHN,GRC,283691
61,90,6009,2015,175072,0,2.13585,-2.22541,DEU,GRC,283691
111,90,6009,2015,3743,0,1.313546,0.726479,ITA,GRC,283691
61,100,6009,2015,7021,0,2.13585,-2.22541,DEU,HRV,283691
162,100,6009,2015,48953,0,1.199703,1.354229,NLD,HRV,283691
207,100,6009,2015,23944,26301,1.572783,0.8481639999999999,SVN,HRV,283691
61,106,6009,2015,1910,0,2.13585,-2.22541,DEU,IRL,283691
81,106,6009,2015,66886,0,1.673932,0.804485,GBR,IRL,283691
104,106,6009,2015,1538,0,0.276331,2.791227,IND,IRL,283691
162,106,6009,2015,1133,1146,1.199703,1.354229,NLD,IRL,283691
231,106,6009,2015,101729,0,1.685255,-0.091962,USA,IRL,283691
224,107,6009,2015,1112,0,0.528977,2.407239,TUR,IRN,283691
224,108,6009,2015,4724,0,0.528977,2.407239,TUR,IRQ,283691
42,115,6009,2015,855,0,-0.354319,-0.470395,CHL,KAZ,283691
177,115,6009,2015,2451,0,1.12516,1.174473,POL,KAZ,283691
186,115,6009,2015,1899,0,0.253214,0.043312,RUS,KAZ,283691
208,124,6009,2015,0,1087,1.740825,0.721597,SWE,LBN,283691
104,128,6009,2015,1140,0,0.276331,2.791227,IND,LKA,283691
72,130,6009,2015,0,6678,0.921025,1.19041,EST,LTU,283691
162,130,6009,2015,2499,0,1.199703,1.354229,NLD,LTU,283691
18,131,6009,2015,2237,0,1.197737,1.340259,BEL,LUX,283691
162,132,6009,2015,1068,0,1.199703,1.354229,NLD,LVA,283691
177,132,6009,2015,13093,0,1.12516,1.174473,POL,LVA,283691
18,163,6009,2015,168458,0,1.197737,1.340259,BEL,NOR,283691
42,163,6009,2015,51448,0,-0.354319,-0.470395,CHL,NOR,283691
43,163,6009,2015,28181,0,1.120305,1.537003,CHN,NOR,283691
61,163,6009,2015,11709,0,2.13585,-2.22541,DEU,NOR,283691
71,163,6009,2015,70844,0,0.821717,2.442422,ESP,NOR,283691
81,163,6009,2015,15759,9288,1.673932,0.804485,GBR,NOR,283691
104,163,6009,2015,165953,0,0.276331,2.791227,IND,NOR,283691
162,163,6009,2015,155318,0,1.199703,1.354229,NLD,NOR,283691
104,164,6009,2015,4043,0,0.276331,2.791227,IND,NPL,283691
7,183,6009,2015,1049,0,0.23826,0.015031,ARE,QAT,283691
42,183,6009,2015,1307,0,-0.354319,-0.470395,CHL,QAT,283691
61,185,6009,2015,30475,0,2.13585,-2.22541,DEU,ROU,283691
77,185,6009,2015,9717,0,1.448889,0.6738850000000001,FRA,ROU,283691
81,185,6009,2015,7233,0,1.673932,0.804485,GBR,ROU,283691
162,185,6009,2015,4248,0,1.199703,1.354229,NLD,ROU,283691
177,185,6009,2015,4144,0,1.12516,1.174473,POL,ROU,283691
18,186,6009,2015,5759270,0,1.197737,1.340259,BEL,RUS,283691
28,186,6009,2015,0,3594,0.672024,0.581973,BLR,RUS,283691
42,186,6009,2015,5841584,0,-0.354319,-0.470395,CHL,RUS,283691
43,186,6009,2015,144105,0,1.120305,1.537003,CHN,RUS,283691
61,186,6009,2015,209980,0,2.13585,-2.22541,DEU,RUS,283691
72,186,6009,2015,2266,0,0.921025,1.19041,EST,RUS,283691
74,186,6009,2015,8167,0,1.525651,1.031106,FIN,RUS,283691
81,186,6009,2015,23659,0,1.673932,0.804485,GBR,RUS,283691
97,186,6009,2015,11935,0,0.850742,1.732909,HKG,RUS,283691
111,186,6009,2015,98062,0,1.313546,0.726479,ITA,RUS,283691
115,186,6009,2015,0,1899,-0.4413149999999999,-0.638097,KAZ,RUS,283691
162,186,6009,2015,35457,0,1.199703,1.354229,NLD,RUS,283691
177,186,6009,2015,19427,0,1.12516,1.174473,POL,RUS,283691
207,186,6009,2015,0,4950,1.572783,0.8481639999999999,SVN,RUS,283691
231,186,6009,2015,9479,0,1.685255,-0.091962,USA,RUS,283691
250,186,6009,2015,8006,0,0.485497,-0.014196,ANS,RUS,283691
111,201,6009,2015,29079,0,1.313546,0.726479,ITA,SRB,283691
